代码,名称,多因子等级,多因子评分,推荐等级,推荐评分,信号确认分,总市值(亿),流通市值(亿),PE(TTM),市净率,换手率%,筹码平均成本,筹码集中度%,90%成本区间宽度%,现价相对筹码成本%,筹码集中度分,成本贴合分,估值分,换手率分,市值分,估值日期,数据截至,最新收盘,前低日期,前低价,本次低日期,本次低价,DIF抬高,MACD柱抬高,当前DIF,当前DEA,当前MACD柱,站上MA20,站上MA60,距背离低点%,近5日/20日均量,最新成交额(亿),强度分位,原综合分
601877,正泰电器,A,75.06,B,78.23,4,543.69,543.69,10.7222485,1.18171538,0.7774705073266726,29.630417547891195,49.70049080306978,43.047329115980425,-14.74976699476932,74.8,31.0,90.4,77.1,87.9,2026-09-21,2026-09-18,25.26,2026-06-08,25.37,2026-09-02,24.89,1.5020983800264671,0.6190807389258655,-0.1244943166391436,-0.0542310819989248,-0.1405264692804377,False,True,1.4865407794294938,0.6983129125999186,4.22,0.832,126.47928470155315
300969,恒帅股份,A,74.9,A,84.47,5,133.97,63.9,83.46491995,7.54203502,2.7228256841835714,91.25134069483735,39.2425185810769,48.32037168019699,-11.179387192734701,56.6,46.4,40.3,97.3,100.0,2026-09-21,2026-09-18,81.05,2026-06-26,89.6,2026-09-11,75.75,3.005149049107274,3.192276969620972,0.3655579207503194,0.2915894321496733,0.1479369772012921,True,False,6.9966996699669926,0.6735833565696936,1.73,0.85,129.15538446811723
603701,德宏股份,A,74.67,B,78.58,5,52.09,52.09,376.3029016,6.47080478,1.1234613724362221,21.688094056452837,55.522473526856906,36.92327070310341,-8.152371766050948,81.4,59.3,20.0,91.7,100.0,2026-09-21,2026-09-18,19.92,2026-06-26,20.81,2026-09-11,19.0,0.8370382917089891,0.3514086165584586,0.0350822491971634,0.0575582922370289,-0.0449520860797311,True,True,4.842105263157904,0.7605581405236488,0.58,0.765,122.66101431526238
002263,大东南,A,74.03,A,88.45,4,61.61,61.61,302.40187518,2.21351047,2.0808050661191064,3.9924744859924624,44.48843163139445,52.71149025957676,-19.348263556916333,67.7,25.7,20.0,95.0,100.0,2026-09-21,2026-09-18,3.22,2026-06-08,3.61,2026-09-04,3.12,0.14496158265686,0.0241135289914876,0.0433286412585096,0.0412885914305606,0.0040800996558981,True,True,3.2051282051282075,1.2415601852122646,1.26,0.978,183.6166159982991
002654,万润科技,A,73.94,B,76.73,5,119.61,119.6,255.85982171,7.54960223,4.44571800919666,15.455421332781638,53.736449258824045,48.3038574260464,-7.928747501580336,77.9,60.6,20.0,96.7,100.0,2026-09-21,2026-09-18,14.23,2026-06-08,14.052,2026-09-03,13.3,0.2086890986211287,0.7626470085669439,0.0652036654238337,0.0125925350641735,0.1052222607193203,True,False,6.992481203007516,0.7323221363012514,5.35,0.739,120.59328783906189
605222,起帆电缆,A,73.36,A,87.21,4,93.77,93.77,46.07477489,1.9605082,1.4575168318527554,24.822565045308266,26.0147540056858,79.7825179193338,-9.799813358805343,21.2,52.3,64.2,92.9,100.0,2026-09-21,2026-09-18,22.39,2026-06-29,21.51,2026-09-08,20.75,2.3651285264592943,0.9104938053654726,0.6596367962990719,0.6014217539406962,0.1164300847167514,True,True,7.903614457831328,0.9194081921099088,1.35,0.96,158.29749651248156
603416,信捷电气,A,73.19,B,64.65,5,73.51,65.35,26.05891438,2.73270346,1.075558388868139,55.012318183179,56.935266802730425,31.696733502818176,-14.837255459768596,84.5,30.7,92.0,91.5,100.0,2026-09-21,2026-09-18,46.85,2026-07-29,46.07,2026-09-11,45.0,1.4263766227691193,1.822316693382504,-0.5978599996796063,-0.6947987948402835,0.1938775903213543,True,False,4.111111111111114,0.7344541903358279,0.7,0.566,106.30294357819729
002233,塔牌集团,A,72.21,B,62.43,4,83.72,83.68,20.0233858,0.7145485,0.6816241006672219,8.137486476340229,58.08598296128468,26.630729422246734,-12.380806767169439,87.6,41.2,95.0,73.6,100.0,2026-09-21,2026-09-18,7.13,2026-06-11,7.4,2026-09-07,7.02,0.2044724797723924,0.0746067199016058,-0.0478521476374371,-0.0528117544288628,0.0099192135828513,False,False,1.5669515669515717,0.992338528591858,0.57,0.606,109.41421117423548
688628,优利德科技,A,71.68,A,94.69,5,98.53,98.53,51.00351676,7.42676011,410.50773604109185,75.1400398449888,27.805364067522564,91.17339979976255,7.0135179138618,27.9,67.9,60.9,20.0,100.0,2026-09-21,2026-09-18,80.41,2026-06-08,75.49,2026-08-31,75.01,2.397334824921117,5.925966667811551,0.5850406332723992,1.0269154315828335,-0.883749596620869,True,True,7.199040127982924,0.9253503260703232,371.0,0.996,293.69188078838937
600930,华电新能源集团,A,70.92,A,98.14,6,1660.23,427.58,34.1442826,1.49685331,1.9759726169427196,5.664666273980024,23.227425134593588,54.946398871712134,-29.916436238517228,15.0,20.0,72.2,94.7,58.2,2026-09-21,2026-09-18,3.97,2026-07-27,4.08,2026-09-03,3.88,0.1591093738285023,0.0290686233429092,-0.0590926396352418,-0.0827816416450281,0.0473780040195727,True,False,2.319587628865987,1.4553312173655415,8.43,0.973,165.94320556179596
002838,道恩股份,A,70.76,B,70.84,5,122.04,107.31,35.70352613,3.1819668,0.939664775221433,28.497532995715797,40.55599357117149,42.34991397664502,-11.430929814891421,59.7,45.3,71.2,82.8,100.0,2026-09-21,2026-09-18,25.24,2026-08-04,24.36,2026-09-11,23.57,1.359371788401976,1.1644371657253427,-0.3295248251111218,-0.4580908991999746,0.2571321481777056,True,False,7.085277895630031,0.7184225311030715,1.0,0.655,112.48723855351317
603305,旭升集团,A,70.6,B,71.15,5,131.98,131.98,32.81482901,1.42016469,1.9292407142134198,15.195117829270435,43.826857554980975,60.40287373050308,-26.81859973089853,65.5,20.0,73.1,94.5,100.0,2026-09-21,2026-09-18,11.12,2026-06-29,11.37,2026-09-02,11.11,0.7020096480660101,0.3681449355288615,-0.2051711365832105,-0.1886325900405264,-0.0330770930853681,True,False,0.0900090009000881,1.0341453000783585,2.48,0.659,112.781261265666
002130,沃尔核材,A,70.41,A,80.4,4,240.5,198.34,20.86812263,2.61613431,3.553835613449817,24.001689665220255,25.035832377251705,63.391978356667224,-28.58836090678738,18.6,20.0,94.6,99.8,100.0,2026-09-21,2026-09-18,17.14,2026-06-30,17.096,2026-09-02,16.3,0.8264806189769658,0.3586538640825466,0.0429373481030239,0.0565484167099938,-0.0272221372139398,True,True,5.153374233128833,1.140308922597469,7.03,0.863,130.72928265632848
301631,壹连科技,A,70.36,B,58.41,4,82.04,27.94,28.68939683,3.15321365,5.283472171381129,70.84602769981507,51.81840441827074,49.59324722579098,-12.034588214234232,75.7,42.7,90.7,93.8,100.0,2026-09-21,2026-09-18,62.32,2026-06-29,67.48,2026-09-02,59.53,2.2473060256233452,1.3064314339062435,-0.8707419444167712,-0.7445670083463342,-0.2523498721408741,True,False,4.686712581891482,0.6412908632319232,1.44,0.549,105.51226432305496
601226,华电科工,A,70.18,A,88.5,5,80.43,80.43,44.92679114,1.81888273,0.7307371205732597,8.883343434884582,27.848844673857343,66.38303880561548,-26.041359898348205,28.8,20.0,65.0,75.4,100.0,2026-09-21,2026-09-18,6.57,2026-06-11,6.722,2026-09-08,6.42,0.611830911185149,0.1457719239200978,0.0642911334622455,0.079715018545861,-0.030847770167231,True,True,2.3364485981308465,0.7597071103178096,0.56,0.907,137.48240250271564
600452,涪陵电力,A,69.72,B,76.46,6,141.05,141.05,32.56422433,2.46621289,2.3304542318642536,11.300386383926424,31.97358456272759,49.65526017594561,-19.38328752229227,38.9,25.6,73.3,95.9,100.0,2026-09-21,2026-09-18,9.11,2026-06-10,10.067,2026-09-07,8.955,0.4162526406987918,0.6806245325971871,-0.079420166587246,-0.0978739476258064,0.0369075620771207,True,False,1.7308766052484574,1.3839704069050554,3.26,0.664,112.91636109827074
603166,福达股份,A,69.61,B,66.86,6,72.64,71.89,22.18895995,2.65544818,1.5379603992247046,14.322303511482295,39.40723608797605,60.44320254551637,-22.98724858639416,57.5,22.0,93.9,93.1,100.0,2026-09-21,2026-09-18,11.03,2026-06-05,11.75,2026-08-31,10.72,0.2628959336907357,0.4412680953750296,-0.1116729392402398,-0.1158381090466849,0.0083303396128903,True,False,2.8917910447761073,0.7541830738328508,1.08,0.527,104.90924822010444
003019,宸展光电,B,79.29,B,81.59,3,50.66,49.51,29.0399211,2.97919572,1.6352457720962859,32.08469529583035,47.65313468357479,61.32193260802994,-14.16468273713345,72.1,33.6,90.5,93.5,100.0,2026-09-21,2026-09-18,27.54,2026-06-15,30.31,2026-09-08,26.51,1.8071990291788609,2.775442759912699,0.611670295057035,0.6522223943509776,-0.0811041985878853,True,True,3.8853262919652862,0.6290881112570216,0.78,0.951,154.98683428148715
600736,苏州高新,B,78.77,B,76.33,3,77.94,77.94,13.38641408,0.99080105,1.5051165428573252,7.393220520310609,52.71672440704669,51.45971050769268,-11.540579886216662,76.5,44.8,91.7,93.0,100.0,2026-09-21,2026-09-18,6.54,2026-06-02,6.842,2026-09-02,6.62,0.2025249394826991,0.5039997588913685,-0.0682031294109553,-0.0295868749965717,-0.077232508828767,False,False,-1.2084592145015116,0.5484554699739665,1.13,0.876,133.2754126632485
000029,深深房Ａ,B,77.25,B,82.52,3,213.97,188.59,-1839.49995575,5.9859738,0.6784761007558935,23.707611585158606,58.44840695479483,40.26906785997435,-6.063924153618993,88.1,75.5,20.0,73.5,100.0,2026-09-21,2026-09-18,22.27,2026-06-08,21.865,2026-09-01,21.58,0.0466855274355531,0.8991945689390837,-0.1959170740875322,-0.0734917039685648,-0.2448507402379348,False,True,3.1974050046339264,0.8499309474874672,1.35,0.965,158.4091407330991
002438,江苏神通,B,74.78,B,67.96,3,70.09,64.75,24.54516424,1.85934923,0.9343955313900797,15.587496537242188,58.00060885593443,38.20337001569647,-13.648737833936952,87.2,35.8,92.7,82.7,100.0,2026-09-21,2026-09-18,13.46,2026-06-26,14.09,2026-09-02,13.54,0.5234908715751398,0.177713801398799,-0.1245181319964583,-0.0601033030444568,-0.1288296579040029,False,False,-0.5908419497784217,0.5426618753564355,0.59,0.757,121.610517885483
000065,北方国际,B,68.81,B,60.22,3,118.12,108.31,15.95134061,1.06095527,1.4630636868714966,12.008232585650076,46.35113645891024,49.118237856556604,-18.555874644806845,69.9,26.4,93.0,92.9,100.0,2026-09-21,2026-09-18,9.78,2026-06-11,10.743,2026-09-11,9.32,0.4412112243418704,0.0446701385546909,0.0388306872135757,0.060197461337669,-0.0427335482481866,False,True,4.935622317596557,0.525773446582022,1.52,0.646,111.5632155300298
300900,广联航空,B,68.62,A,88.81,5,77.54,60.74,-55.20199324,3.99046545,3.636626251455022,34.6469360170168,28.82845684032478,74.92006061537512,-31.970896392039904,31.4,20.0,20.0,99.5,100.0,2026-09-21,2026-09-18,23.57,2026-06-24,30.01,2026-09-11,22.4,1.7303839672079064,0.4621825599298321,-0.3989569335490479,-0.5230071381074696,0.2481004091168432,True,False,5.223214285714294,0.6753898447629393,2.2,0.912,138.42845379793442
300809,华辰装备,B,68.48,A,79.87,6,63.36,37.63,27.46096623,3.3948544,2.585052016907753,32.79480554843173,22.11144959502402,60.72386192155059,-25.110091097416266,11.5,20.0,91.3,96.8,100.0,2026-09-21,2026-09-18,24.56,2026-06-29,25.23,2026-09-11,22.77,2.1356809938840016,1.3286391623413851,-0.159040199788798,-0.2361748779818515,0.154269356386107,True,True,7.861220904699162,0.9035541139929628,0.96,0.712,117.99461375285392
002472,双环传动,B,68.44,B,46.99,5,322.15,286.89,25.34563817,3.09993943,1.9055762766319397,41.157272910007805,72.84070410578569,29.11915745750661,-11.971815821669008,96.5,43.0,92.3,94.4,98.5,2026-09-21,2026-09-18,36.23,2026-08-25,34.96,2026-09-11,34.13,0.2421151159031254,0.5801810777779641,-0.4088155240571964,-0.5087329091356754,0.1998347701569578,True,False,6.152944623498372,0.928811377811104,5.23,0.314,90.04502059011635
000006,深振业Ａ,B,67.51,A,79.56,6,97.06,97.06,-144.84609407,1.84330751,1.10660406082705,9.269807808848755,38.82926181594401,72.4442727777075,-23.8387661795892,56.2,21.2,20.0,91.6,100.0,2026-09-21,2026-09-18,7.06,2026-06-29,7.08,2026-09-03,6.94,0.5693445967496809,0.0495671450924325,-0.0394668815457581,-0.008106685641861,-0.0627203918077941,True,True,1.7291066282420635,0.6171015309435008,1.05,0.708,117.94198745602168
300565,科信技术,B,67.51,B,79.42,3,25.22,23.05,-31.88879544,4.94728536,3.878966006660367,12.573610843654247,43.81819613073562,50.289148326416225,-21.104604529680458,65.0,23.9,20.0,98.7,77.6,2026-09-21,2026-09-18,9.92,2026-06-10,11.44,2026-09-04,9.88,0.6584248469637597,0.4956687156159459,0.0506453044410122,0.0873173047264903,-0.0733440005709563,False,True,0.404858299595133,1.331713564402284,0.88,0.92,139.81317689177007
600879,航天电子,B,67.45,A,87.26,5,485.66,485.66,517.3306678,2.32889923,2.9059169931017848,20.86190034846225,29.82231809383767,82.18720806699405,-29.440752021016024,35.8,20.0,20.0,97.9,90.2,2026-09-21,2026-09-18,14.72,2026-06-26,18.049,2026-09-11,14.1,0.2294676696294164,0.2428818854027628,-0.3040503482339041,-0.4135119214970628,0.2189231465263175,True,False,4.397163120567383,1.06745076963313,14.11,0.889,134.97924927196073
002335,科华数据,B,66.86,B,60.53,3,223.31,195.38,39.13142374,3.40260787,2.393079977649114,39.33767932136309,49.4455419769862,45.830561875002076,-24.62697212568411,73.9,20.4,68.9,96.1,100.0,2026-09-21,2026-09-18,29.65,2026-07-21,28.35,2026-09-11,28.19,1.964756547898439,1.4516591468088875,-0.5799810030687418,-0.5860838004599366,0.0122055947823895,False,False,5.179141539553023,0.7888006797740725,4.68,0.65,112.27134030872494
688122,西部超导,B,66.56,A,85.35,4,329.57,329.57,51.62283251,4.561538,104.42640826654255,68.30237540887224,37.941084163563524,60.54574841502629,-26.737540677831273,55.3,20.0,60.5,20.0,98.1,2026-09-21,2026-09-18,50.04,2026-06-26,52.68,2026-09-11,47.96,1.858108944559099,0.3366847392032879,-0.2986620446955896,-0.4627310244777411,0.328137959564303,True,False,4.336947456213508,0.955292722712762,339.48,0.934,147.35818207609233
300206,理邦仪器,B,65.67,C,43.81,3,68.4,39.93,19.37532905,3.09205067,1.4273320553503281,13.333147546644062,66.7705892033764,27.5888250349664,-14.34880653612507,92.9,32.8,94.7,92.7,100.0,2026-09-21,2026-09-18,11.42,2026-06-29,11.72,2026-08-31,11.47,0.2882101872234379,0.1005724246882393,-0.2104596486179719,-0.1787763868524495,-0.0633665235310447,False,False,-0.4359197907585065,0.8573467144331229,0.55,0.412,99.97750540366918
300603,立昂技术,B,65.35,A,80.09,4,37.88,30.48,-23.58283974,3.04753054,2.4001457764502474,10.057767153175933,32.62348329870336,45.31703860933053,-20.061780337982714,40.7,24.9,20.0,96.2,90.9,2026-09-21,2026-09-18,8.04,2026-06-11,8.33,2026-09-11,7.81,0.6643432926518447,0.3582285549060953,0.0225939896756877,0.036037666402482,-0.0268873534535886,True,True,2.944942381562094,0.9945002411290552,0.72,0.858,129.49059206701912
002565,顺灏股份,B,64.86,A,81.99,5,97.41,97.41,169.79487424,5.24500903,7.060713695918454,14.983448897257423,29.119314332687264,84.63975129958953,-41.1350480087771,33.2,20.0,20.0,89.8,100.0,2026-09-21,2026-09-18,8.82,2026-06-26,11.61,2026-09-11,8.33,0.8445254767726915,0.3679302256946348,-0.1466615286201484,-0.2196121276721942,0.1459011981040915,True,False,5.882352941176474,1.8761281793483189,6.6,0.814,125.74591720562118
301120,新特电气,B,64.71,B,73.01,5,56.6,34.25,115.88011532,3.60506405,2.8209551887330466,20.269875934467542,37.62172708406617,62.48265755565933,-26.541237607278244,54.0,20.0,20.0,97.6,100.0,2026-09-21,2026-09-18,14.89,2026-06-11,17.68,2026-09-02,14.58,0.8255060776849739,1.520047832797553,-0.1520492121133561,-0.1400276297541262,-0.0240431647184597,True,False,2.126200274348426,0.7188614589001596,0.95,0.686,114.98207150457192
300254,仟源医药,B,64.1,B,78.54,4,23.25,20.55,80.85884209,5.17033787,3.745614286703311,10.311553752261243,27.825289140426978,60.73899459316963,-15.919557728157729,28.3,29.1,42.0,99.1,74.9,2026-09-21,2026-09-18,8.67,2026-06-08,9.04,2026-09-03,8.58,0.9867555196502806,0.6821180658200128,-0.0515461468422238,-0.0012118070247195,-0.1006686796350085,False,True,1.0489510489510472,0.5304982925539597,0.74,0.836,126.90361231640182
002429,兆驰股份,B,63.99,B,67.12,5,374.83,374.61,36.2850431,2.24734253,1.0252478482068275,9.764009875073846,29.556250804286126,65.36858380722134,-16.530195029750917,34.5,28.5,70.8,91.3,95.5,2026-09-21,2026-09-18,8.15,2026-06-29,9.88,2026-09-11,7.68,0.2421973283637033,0.2640850272997532,-0.0812913150633924,-0.117441008892812,0.072299387658839,True,False,6.119791666666676,0.8615867956222374,3.78,0.602,108.9189736474803
300842,帝科股份,B,63.86,A,82.65,6,93.92,83.57,-30.37692002,5.71860355,3.1043393448497163,80.92726100673984,23.59663157333434,74.74512298189782,-20.22465706009342,15.5,24.8,20.0,98.6,100.0,2026-09-21,2026-09-18,64.56,2026-06-12,75.48,2026-09-11,59.91,3.776675896803184,3.022807606167479,0.242383492561089,0.2021670698270079,0.0804328454681621,True,True,7.761642463695553,0.8717657349484158,2.59,0.752,121.3076631652224
688259,创耀通信科技,B,63.58,B,70.88,6,35.89,35.89,60.99290079,2.27956112,118.32927484333035,38.51084214168517,56.28550177349979,43.245019969542035,-17.11425088404146,83.6,27.9,54.4,20.0,89.1,2026-09-21,2026-09-18,31.92,2026-06-29,33.61,2026-09-11,29.82,0.2868194590117419,0.2192059908106769,0.0505614876298281,-0.030189871221843,0.1615027177033423,True,True,7.042253521126765,0.7557792409201897,42.19,0.584,107.3434392599592
688636,智明达电子,B,63.57,A,94.38,5,37.62,37.62,31.99828757,2.62213532,295.19706473834054,33.650053779205415,16.44839717148018,107.39995053452009,-38.306190723448495,4.4,20.0,73.7,20.0,90.7,2026-09-21,2026-09-18,20.76,2026-06-29,33.14,2026-09-11,19.67,0.5896349685883919,0.4138732595900301,-0.3316636248885096,-0.5296823065353949,0.3960373632937706,True,False,5.541433655312657,0.9035186114608038,106.57,0.991,262.7883935827051
300918,南山智尚,B,63.31,B,72.7,5,56.18,56.18,44.98031156,1.44174276,1.1204335641843228,15.363222543863346,25.138704679183498,89.6889813007433,-29.702248540857525,19.5,20.0,65.0,91.7,100.0,2026-09-21,2026-09-18,10.8,2026-06-29,10.33,2026-09-11,10.06,0.7298036931703837,0.1469577181530568,0.0025106857826084,0.007951609809611,-0.0108818480540051,True,True,7.355864811133203,0.8386748365918528,0.61,0.681,114.86728086302236
301306,西测测试,B,63.15,A,82.57,4,83.8,57.85,-65.92235388,9.20173448,3.579489379961381,120.2616271791531,19.203665170988664,95.10546049888983,-16.823011340944316,8.0,28.2,20.0,99.7,100.0,2026-09-21,2026-09-18,100.03,2026-06-11,121.0,2026-09-11,95.0,5.793200217775706,4.135551799194246,0.3105549375246852,-0.3692809611425185,1.3596717973344077,True,False,5.294736842105265,0.7447588463402811,2.09,0.894,135.8150337022285
688517,金冠电气,B,62.87,B,68.98,5,22.64,22.64,39.84958212,3.03038111,192.00247905795095,17.96408121787211,49.422410192267904,45.15769697092372,-11.378712849719774,73.5,45.5,68.4,20.0,74.1,2026-09-21,2026-09-18,15.92,2026-06-29,15.8,2026-09-11,14.95,0.9343884198329472,0.218961730067107,-0.1187469159308101,-0.0899622009831195,-0.0575694298953811,True,True,6.4882943143812755,0.9337168777496258,41.76,0.628,110.50272111889927
002568,百润股份,B,62.86,B,29.34,5,190.51,139.39,26.19718131,3.81610258,0.9782202529891376,19.036686003261938,69.72497120169294,46.20112570679705,-5.865968494046658,95.6,77.1,91.9,84.2,100.0,2026-09-21,2026-09-18,17.92,2026-08-31,17.35,2026-09-11,17.08,0.0286309117320904,0.3643835144270245,-0.1904533614626196,-0.2117217594410386,0.0425367959568381,True,False,4.9180327868852665,0.8096147997268383,1.34,0.062,61.07939181000923
603806,福斯特,B,61.9,C,44.42,3,377.75,377.75,33.84389312,2.31983425,0.8502438540864724,16.560576515875223,58.85886014475486,31.352685537441488,-13.227658552679634,89.4,37.6,72.4,79.7,95.3,2026-09-21,2026-09-18,14.37,2026-06-12,14.71,2026-09-02,14.29,0.4514254480088144,0.3660067194789447,-0.2244751674852718,-0.175129654943371,-0.0986910250838016,False,False,0.5598320503848851,0.8147864236728247,3.19,0.42,100.354356921085
603861,白云电器,B,61.52,B,59.6,3,60.76,59.41,28.97308082,1.51794109,1.2320027603884336,14.821373126973159,28.364773810606682,58.01817204505306,-24.365982126182917,29.2,20.6,90.5,92.1,100.0,2026-09-21,2026-09-18,11.21,2026-07-03,12.18,2026-09-02,11.43,0.8009202557270108,0.5339620869107781,-0.2771659318778638,-0.2493499840822174,-0.0556318955912928,False,False,-1.924759405074356,0.8524253947295091,0.73,0.637,110.9578019191017
000036,华联控股,B,61.47,B,59.29,3,57.28,57.24,59.77981004,1.11329987,1.5550600049331664,5.234759537308458,37.44464387206071,57.63955638613572,-25.498010515966275,53.1,20.0,55.0,93.2,100.0,2026-09-21,2026-09-18,3.9,2026-07-09,3.9,2026-09-02,3.88,0.2215841890868155,0.1135097786021582,-0.0784331935499409,-0.0765128302718734,-0.0038407265561349,False,False,0.5154639175257737,0.7245611264562563,0.85,0.633,110.9425572362842
002866,传艺科技,B,61.45,B,58.67,3,42.04,26.68,64.43467711,2.00413043,2.0618832260045057,20.28707757780279,40.46475113928062,64.7370817821328,-28.476637680548965,59.3,20.0,52.2,95.0,94.3,2026-09-21,2026-09-18,14.51,2026-06-11,17.1,2026-09-11,13.68,1.2869755490698918,0.5285959559197562,-0.1927602085208484,-0.2155365722579242,0.0455527274741515,False,False,6.067251461988304,1.1067178541970042,0.55,0.624,110.26871251694496
002465,海格通信,B,61.41,B,76.11,5,257.86,257.45,-26.58202371,2.32551202,1.7256879800814202,15.208808246831232,26.78943686483822,69.65452204413275,-32.80209840156709,25.2,20.0,20.0,93.8,100.0,2026-09-21,2026-09-18,10.22,2026-06-29,11.84,2026-09-07,9.92,0.6666801402974194,0.4495741216658867,-0.0872392062287534,-0.1295109840824526,0.0845435557073983,True,False,3.0241935483871036,0.9911746968394294,4.37,0.73,119.82358140500897
000034,神州数码,B,61.32,B,37.08,5,238.32,199.04,40.21574346,2.08537722,2.2417180001992136,26.989885421632348,72.69741992335899,29.347337972739123,-13.004447283867238,96.0,38.5,68.2,95.6,100.0,2026-09-21,2026-09-18,23.48,2026-08-25,22.6,2026-09-11,22.36,0.1621965412169892,0.224014264830531,-0.4024082859168416,-0.4619605049125609,0.1191044379914386,True,False,5.008944543828269,0.7649291323877766,4.47,0.173,76.99028362496762
